lng,lat
-122.249984955,37.7618206522
-122.249972271,37.7618404311
-122.249958615,37.7618609433
-122.24994623,37.761881306
-122.249933374,37.7619019001
-122.249920674,37.7619222277
-122.249908888,37.7619427269
-122.249896556,37.7619624132
-122.249884482,37.7619814265
-122.249871435,37.7620013813
-122.249859739,37.7620199689
-122.249848304,37.7620391753
-122.249833572,37.7620579965
-122.24981926,37.762077791
-122.249804382,37.7620986109
-122.249790703,37.7621182116
-122.24977665,37.7621379746
-122.249762107,37.7621578539
-122.249748286,37.7621767557
-122.249734288,37.7621963452
-122.249720661,37.7622150787
-122.249707852,37.7622332033
-122.24969598,37.7622496302
-122.249681598,37.7622691113
-122.249670099,37.7622859578
-122.249657515,37.7623035712
-122.249645182,37.7623212766
-122.249633824,37.7623372876
-122.249621583,37.7623545303
-122.249610024,37.7623709103
-122.249598588,37.7623867212
-122.249586236,37.7624041734
-122.249572333,37.7624237876
-122.249557144,37.7624449898
-122.2495451,37.7624618357
-122.249532202,37.7624799572
-122.249518353,37.7624991083
-122.24950441,37.7625189876
-122.249489601,37.7625393619
-122.249474764,37.7625609871
-122.249459463,37.7625832712
-122.249443743,37.7626061634
-122.249426672,37.762629831
-122.249415754,37.7626453379
-122.249404416,37.7626614845
-122.249393006,37.7626777021
-122.249381137,37.7626943216
-122.249369712,37.7627112058
-122.249358478,37.7627277408
-122.249347239,37.7627444499
-122.249335723,37.7627613563
-122.249324136,37.7627780066
-122.249311847,37.7627946014
-122.249300025,37.762811347
-122.249287,37.7628295959
-122.249274194,37.7628474335
-122.249261723,37.7628646252
-122.249249673,37.7628818926
-122.249237657,37.7628995447
-122.249226775,37.7629161185
-122.249214845,37.7629323587
-122.249203024,37.7629491203
-122.249192055,37.7629653641
-122.249178884,37.7629837673
-122.249167832,37.7629994343
-122.249156412,37.7630159601
-122.249145554,37.7630318056
-122.249134535,37.7630480733
-122.249122904,37.7630648101
-122.249112045,37.7630807023
-122.24910223,37.7630951854
-122.249089204,37.763113645
-122.249078641,37.7631283192
-122.249062003,37.7631509658
-122.249045489,37.7631738915
-122.249028245,37.763196655
-122.249011073,37.7632185819
-122.24899569,37.7632405137
-122.248980205,37.7632627391
-122.248964923,37.7632846845
-122.248949512,37.7633070076
-122.248934391,37.763328902
-122.248918615,37.7633516277
-122.248902031,37.7633746057
-122.248885732,37.7633983607
-122.248874587,37.7634148393
-122.248863843,37.7634313018
-122.248852698,37.7634480783
-122.248840963,37.7634652247
-122.248829123,37.7634824869
-122.248816831,37.7634998038
-122.248804945,37.7635170684
-122.248792699,37.7635346772
-122.2487807,37.7635520421
-122.248768566,37.7635691442
-122.248756568,37.7635863748
-122.248744858,37.7636034699
-122.248733219,37.763620509
-122.248721416,37.7636376636
-122.248709822,37.7636544273
-122.248698369,37.7636712072
-122.248687205,37.7636879342
-122.248676024,37.7637047148
-122.24866505,37.7637210589
-122.24865421,37.7637367766
-122.248643043,37.7637529711
-122.248632285,37.7637692481
-122.248616816,37.7637924944
-122.248602771,37.7638138805
-122.248589039,37.7638341216
-122.248576825,37.7638523521
-122.248565817,37.7638694271
-122.248551851,37.7638895928
-122.248540222,37.7639065941
-122.248528978,37.7639224247
-122.248517819,37.7639385788
-122.248506159,37.7639549921
-122.248494832,37.7639716092
-122.248483353,37.7639876936
-122.24847362,37.7640037971
-122.248458482,37.7640206839
-122.248446155,37.7640360712
-122.24843131,37.7640547489
-122.248418394,37.7640705484
-122.248404879,37.7640878705
-122.248390483,37.7641062151
-122.248375603,37.7641249872
-122.248359656,37.7641451044
-122.248343765,37.7641654913
-122.248326766,37.7641873871
-122.248310087,37.7642099691
-122.248298383,37.764225279
-122.248280622,37.7642484856
-122.248268273,37.7642647608
-122.24825582,37.7642810561
-122.248243261,37.7642977562
-122.248230702,37.7643143022
-122.248217352,37.7643319432
-122.248204035,37.7643494887
-122.24819154,37.7643659297
-122.248176429,37.7643861152
-122.248162365,37.7644047818
-122.248149115,37.7644225183
-122.24813559,37.7644406167
-122.248121866,37.7644595082
-122.248107966,37.7644775894
-122.248094393,37.7644955953
-122.248081608,37.7645126024
-122.248066641,37.7645325144
-122.248050803,37.7645532268
-122.248036195,37.7645725852
-122.248020767,37.7645928438
-122.248007361,37.7646105672
-122.247992384,37.7646306116
-122.247979593,37.7646473169
-122.24796773,37.7646628964
-122.247954985,37.7646802814
-122.247941813,37.7646976565
-122.247929698,37.7647137252
-122.247917018,37.7647307073
-122.247904127,37.7647479116
-122.247892182,37.7647643455
-122.247880092,37.7647809568
-122.247868188,37.7647975102
-122.247856248,37.7648139262
-122.247844121,37.764830558
-122.247832331,37.7648469896
-122.247820857,37.7648633776
-122.247809207,37.7648796378
-122.247797613,37.7648956522
-122.247786016,37.7649120836
-122.247774432,37.7649276025
-122.247763156,37.7649434775
-122.247751869,37.764959314
-122.247740783,37.7649753585
-122.247729596,37.7649916574
-122.247718502,37.765008014
-122.247707366,37.7650241622
-122.247696439,37.7650406487
-122.247685557,37.7650566889
-122.247674675,37.7650729364
-122.247663917,37.7650891323
-122.247653451,37.7651052782
-122.247643053,37.765121352
-122.247632823,37.7651375138
-122.247622624,37.7651536063
-122.24761251,37.7651697033
-122.247597379,37.7651938586
-122.247582666,37.7652176595
-122.247567772,37.7652414432
-122.247553203,37.7652652366
-122.247538992,37.7652883381
-122.247523948,37.7653119954
-122.247509733,37.7653350468
-122.247495152,37.765358126
-122.247480686,37.7653811186
-122.247466685,37.7654026922
-122.247450942,37.7654270984
-122.247435437,37.7654513475
-122.247421609,37.7654730764
-122.247406864,37.7654951684
-122.247392482,37.7655164407
-122.247378506,37.7655373004
-122.247364164,37.7655587366
-122.247351307,37.7655776096
-122.247338939,37.7655960287
-122.247325988,37.7656153103
-122.247314003,37.7656330852
-122.247302665,37.7656494942
-122.247289062,37.7656703814
-122.24727645,37.7656892887
-122.247264815,37.7657055728
-122.247253082,37.765723526
-122.247242142,37.7657403866
-122.24723075,37.7657569336
-122.247219862,37.7657733457
-122.247209116,37.7657898427
-122.247197884,37.7658066379
-122.247185643,37.7658242464
-122.247173842,37.7658413027
-122.247160172,37.7658603368
-122.247144933,37.7658802786
-122.247129268,37.7659006179
-122.247117168,37.7659159998
-122.247104845,37.7659312896
-122.247092269,37.7659468651
-122.247079911,37.7659623542
-122.247067634,37.7659775849
-122.247055468,37.7659935041
-122.247042993,37.7660098565
-122.247030873,37.7660268094
-122.247018017,37.7660448371
-122.247004928,37.7660636359
-122.246991936,37.7660827012
-122.246978216,37.7661027574
-122.246964444,37.7661238243
-122.246949588,37.7661452401
-122.246934777,37.7661676164
-122.246919742,37.7661898884
-122.246904145,37.7662126952
-122.246888486,37.7662354984
-122.24687287,37.7662582188
-122.246858257,37.766280657
-122.246841645,37.7663045762
-122.246825607,37.7663281001
-122.246814261,37.7663442991
-122.246803086,37.7663600753
-122.246792518,37.7663766065
-122.246780897,37.7663931728
-122.246769486,37.7664097398
-122.24675788,37.7664260395
-122.246748042,37.7664399006
-122.246735754,37.7664570896
-122.246722994,37.766475597
-122.246710371,37.7664923938
-122.246698234,37.7665086747
-122.246686245,37.766527054
-122.246673916,37.7665444329
-122.246661549,37.7665611979
-122.246649494,37.7665777773
-122.246637914,37.7665945799
-122.246625933,37.7666105021
-122.246615746,37.76662678
-122.246604651,37.7666429107
-122.246593178,37.7666585818
-122.246576067,37.7666823724
-122.246559472,37.7667086299
-122.2465417,37.7667327793
-122.246526695,37.766752277
-122.246513523,37.7667715016
-122.246497635,37.7667935977
-122.246482908,37.7668129774
-122.246468625,37.7668313927
-122.246456051,37.7668484767
-122.246443865,37.7668638364
-122.246429115,37.7668836526
-122.246415364,37.7669011622
-122.246403602,37.7669173885
-122.246390883,37.7669348969
-122.246378581,37.7669515221
-122.246367221,37.7669680063
-122.246354774,37.7669856228
-122.246342513,37.7670029564
-122.246328302,37.7670229846
-122.246314724,37.7670420178
-122.246299934,37.7670627313
-122.246287364,37.7670798299
-122.246274182,37.7670975185
-122.246260432,37.7671160445
-122.246246291,37.7671352531
-122.246231191,37.7671557564
-122.246216788,37.7671761676
-122.246201472,37.7671984227
-122.24618617,37.7672206759
-122.246169978,37.7672439647
-122.246158833,37.7672602639
-122.246148003,37.7672762701
-122.246137527,37.767292417
-122.24612668,37.7673081601
-122.246115105,37.7673247685
-122.24610347,37.7673413514
-122.246092154,37.7673575491
-122.246080877,37.7673739548
-122.246069755,37.7673903545
-122.246054198,37.7674129807
-122.246038976,37.7674351739
-122.246025055,37.7674560833
-122.246012363,37.7674750431
-122.246000406,37.7674934048
-122.245988719,37.7675110373
-122.245976941,37.7675284259
-122.245965507,37.7675458911
-122.245953872,37.7675628055
-122.245942284,37.7675799256
-122.245929804,37.7675977908
-122.24591715,37.76761615
-122.245904111,37.7676340421
-122.24589089,37.7676534296
-122.24587699,37.7676738559
-122.245862364,37.7676948569
-122.245847876,37.7677161355
-122.245832811,37.7677374164
-122.24581741,37.7677580241
-122.245802274,37.7677793127
-122.245787388,37.7678002955
-122.245773225,37.7678204551
-122.24575804,37.7678403713
-122.245743853,37.7678602632
-122.245730517,37.767879847
-122.245717354,37.7678991496
-122.245704166,37.7679188581
-122.245691029,37.7679377539
-122.245678368,37.7679563658
-122.245665997,37.7679744766
-122.24565396,37.7679924257
-122.245642415,37.7680095658
-122.245630786,37.7680256938
-122.245615943,37.768045023
-122.245601825,37.7680626272
-122.245588406,37.7680783614
-122.245575008,37.7680966071
-122.245562689,37.7681143036
-122.245551883,37.7681312707
-122.245541109,37.7681477962
-122.24553025,37.7681641295
-122.245519607,37.7681801771
-122.245508507,37.7681969442
-122.245495176,37.7682165173
-122.245483413,37.768233957
-122.245470895,37.7682525535
-122.245457759,37.7682723279
-122.245443599,37.7682928359
-122.245432849,37.7683091137
-122.245420579,37.7683262799
-122.245408135,37.7683445572
-122.245394958,37.7683635809
-122.245380785,37.7683836399
-122.245366026,37.768404769
-122.245350829,37.7684262635
-122.245334835,37.768448687
-122.245318212,37.7684716506
-122.245307098,37.7684871591
-122.245290598,37.7685105326
-122.245279367,37.7685261351
-122.245262526,37.7685491884
-122.245251063,37.7685642216
-122.245239465,37.7685803051
-122.245222467,37.768603319
-122.245205399,37.7686263621
-122.245188306,37.7686491008
-122.245172475,37.7686706978
-122.245155392,37.7686942866
-122.245138889,37.7687174087
-122.245122273,37.7687409295
-122.245105793,37.7687644442
-122.245089558,37.7687877997
-122.245073636,37.768810594
-122.245057411,37.768833442
-122.245040804,37.7688571504
-122.245029686,37.7688731782
-122.245018434,37.7688892723
-122.245007465,37.7689050671
-122.244996615,37.768921245
-122.244985851,37.7689364858
-122.244974509,37.7689527326
-122.244962874,37.7689695756
-122.24495067,37.7689842276
-122.244939511,37.769000291
-122.244928379,37.7690158881
-122.244912694,37.7690391747
-122.244901517,37.7690549229
-122.244889849,37.7690705761
-122.244879514,37.7690867499
-122.244867604,37.769102469
-122.244856326,37.7691187562
-122.244845075,37.7691345529
-122.244829442,37.7691584229
-122.244817485,37.769173973
-122.244806588,37.7691900407
-122.244795341,37.7692063447
-122.244784686,37.7692226672
-122.244773431,37.7692385891
-122.244762393,37.769254437
-122.244750494,37.7692716009
-122.244739181,37.7692879539
-122.244729065,37.7693024509
-122.24471605,37.769320643
-122.244704942,37.7693367012
-122.244693414,37.7693531557
-122.24468093,37.7693707805
-122.244670182,37.7693875166
-122.244659449,37.7694038868
-122.244648647,37.7694203586
-122.244638933,37.7694351749
-122.244628164,37.7694525771
-122.24461711,37.7694681461
-122.244606765,37.7694830047
-122.244594768,37.7694996485
-122.244577942,37.7695236045
-122.244566978,37.769539948
-122.24455152,37.76956284
-122.24453581,37.7695864778
-122.244519907,37.769610605
-122.244503876,37.7696345589
-122.244487571,37.769658891
-122.244471867,37.7696818514
-122.244456633,37.7697045251
-122.244441503,37.7697273615
-122.244427182,37.7697485433
-122.244414082,37.7697677058
-122.244401166,37.7697859666
-122.24438968,37.7698027125
-122.244376414,37.7698228307
-122.244364968,37.769839874
-122.244352786,37.7698580145
-122.244340982,37.7698754991
-122.244329705,37.7698925766
-122.244317562,37.7699107566
-122.244304916,37.7699298778
-122.244293317,37.7699484292
-122.244281083,37.7699677329
-122.244268759,37.7699880476
-122.2442572,37.7700080517
-122.244246056,37.7700285853
-122.244234252,37.770048635
-122.244221401,37.7700695588
-122.244210721,37.7700862077
-122.244199334,37.7701040786
-122.244186812,37.7701219903
-122.244173815,37.7701410134
-122.244160073,37.7701612585
-122.244145947,37.7701818094
-122.244131581,37.7702023139
-122.24411706,37.7702232738
-122.244101418,37.7702460774
-122.24408697,37.7702667274
-122.244071477,37.7702886359
-122.244055933,37.7703107024
-122.244040159,37.770333236
-122.244024129,37.7703561767
-122.24400825,37.7703785004
-122.243992412,37.7704008643
-122.243975689,37.7704246821
-122.2439589,37.7704485051
-122.243942715,37.770471663
-122.243937572,37.7704791193
-122.243920774,37.7705031622
-122.243904487,37.770526492
-122.24388854,37.7705494739
-122.243872213,37.7705729446
-122.243861307,37.7705889251
-122.243850502,37.7706045926
-122.243837708,37.770622837
-122.243828546,37.7706368608
-122.243816697,37.7706536778
-122.243805482,37.7706699786
-122.243793964,37.7706860304
-122.243782356,37.7707022443
-122.243770377,37.7707182803
-122.243759203,37.7707333039
-122.243745933,37.7707511169
-122.243734929,37.7707654887
-122.243720811,37.7707840844
-122.243709649,37.7707985507
-122.24369723,37.7708150788
-122.243685172,37.7708312996
-122.243672628,37.7708481341
-122.24366016,37.7708648167
-122.243648452,37.7708806942
-122.24363662,37.7708971451
-122.243625111,37.7709128819
-122.243611199,37.7709316504
-122.24360065,37.770945713
-122.243588786,37.7709621854
-122.243578876,37.7709763136
-122.243567452,37.7709927505
-122.243554553,37.7710109372
-122.243540396,37.7710309406
-122.243529981,37.7710457571
-122.243513674,37.7710698003
-122.243501663,37.7710870051
-122.243485081,37.7711105424
-122.243468271,37.7711342775
-122.243453243,37.771155803
-122.243436878,37.7711791349
-122.243420579,37.7712023697
-122.243402982,37.7712280682
-122.243385567,37.7712545946
-122.243370493,37.7712773957
-122.243359145,37.7712942
-122.243349266,37.7713090943
-122.243333031,37.7713329779
-122.243316687,37.7713559893
-122.243301149,37.7713788787
-122.243281984,37.771405684
-122.243269721,37.7714227594
-122.24325441,37.771443995
-122.243242116,37.7714616768
-122.24322741,37.7714824797
-122.243214125,37.7715012909
-122.243201582,37.7715190491
-122.24319048,37.7715348293
-122.24317598,37.7715552145
-122.243162198,37.7715742051
-122.243149659,37.7715900522
-122.243134942,37.7716044161
-122.24311713,37.7716177833
-122.24309734,37.7716287374
-122.243075489,37.7716368487
-122.24305361,37.7716411727
-122.243030385,37.7716417786
-122.243002681,37.7716377715
-122.242978315,37.7716315822
-122.242951709,37.7716236937
-122.242930292,37.7716167164
-122.242907738,37.7716087078
-122.24288396,37.7715994837
-122.242859556,37.7715892423
-122.242833889,37.7715779524
-122.24280758,37.7715657865
-122.242778952,37.771552225
-122.242750607,37.7715385726
-122.242722618,37.7715249346
-122.24270272,37.7715152564
-122.242683243,37.7715058717
-122.242662753,37.7714960922
-122.242642869,37.7714866548
-122.242622104,37.771476871
-122.242599854,37.7714664259
-122.242579104,37.771456739
-122.242556754,37.771446354
-122.242534627,37.7714360422
-122.242512851,37.7714259248
-122.242491203,37.7714158694
-122.24246798,37.7714051219
-122.242444665,37.7713944006
-122.242422296,37.7713841721
-122.242396346,37.771372514
